"artigo";"BW";"BPS";"OBERR";"EFF";"MTTF";"MTTR";"FLOPS";"IPS";"IOPS";"NNOPS";"TPUT";"TIME";"RPS";"PPS";"TPS";"UTIL";"AVAIL";"UPDWT";"LAT";"SPDU"
"14053-73-11044-1-10-20210301.txt";0;0;9;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;10
"14054-73-11045-1-10-20210301.txt";0;0;0;3;0;0;0;0;0;6;2;9;0;0;0;0;0;0;2;0
"14055-73-11046-1-10-20210301.txt";0;0;0;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;3;1
"14056-73-11047-1-10-20210301.txt";0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0
"14057-73-11048-1-10-20210301.txt";0;0;0;1;0;0;0;0;0;0;0;14;0;0;0;4;0;0;1;0
"14058-73-11049-1-10-20210301.txt";0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;4;0;0;0;0
"14059-73-11050-1-10-20210301.txt";0;0;0;2;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;2
"14060-73-11051-1-10-20210301.txt";0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;7
"14061-73-11052-1-10-20210301.txt";0;0;2;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;12
"14062-73-11053-1-10-20210301.txt";0;0;4;3;0;0;0;0;0;0;0;22;0;0;0;2;3;0;5;3
"14063-73-11054-1-10-20210301.txt";1;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;2;0
"14064-73-11055-1-10-20210301.txt";3;0;0;4;0;0;0;0;0;0;0;5;0;0;0;0;0;0;9;9
"14065-73-11056-1-10-20210301.txt";0;0;26;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"14066-73-11057-1-10-20210301.txt";2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6
"14067-73-11058-1-10-20210301.txt";0;0;1;0;0;0;0;0;0;0;3;18;0;0;0;2;0;0;2;0
"14068-73-11059-1-10-20210301.txt";0;0;6;5;0;0;0;0;0;0;0;13;0;0;0;2;0;0;0;0
"14069-73-11060-1-10-20210301.txt";0;0;5;0;0;0;0;0;0;0;0;23;0;0;0;1;0;0;0;0
"14070-73-11061-1-10-20210301.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"14071-73-11062-1-10-20210301.txt";0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14072-73-11063-1-10-20210301.txt";0;6;0;0;0;0;1;0;0;0;0;2;0;0;0;5;1;0;0;0
"14073-73-11064-1-10-20210301.txt";2;0;0;0;0;0;0;0;0;0;2;13;0;0;0;1;0;0;1;0
"14074-73-11065-1-10-20210301.txt";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"14075-73-11066-1-10-20210301.txt";0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"14076-73-11067-1-10-20210301.txt";4;1;0;0;0;0;0;0;0;0;0;7;0;0;0;2;0;0;2;0
"14077-73-11068-1-10-20210301.txt";7;2;0;0;0;0;0;0;0;0;3;3;0;0;0;22;4;0;3;0
"14078-73-11069-1-10-20210301.txt";1;0;8;1;0;0;0;6;0;0;1;4;0;0;0;3;0;0;0;0
"14079-73-11070-1-10-20210301.txt";0;0;0;1;0;0;6;0;0;0;0;3;0;0;0;1;0;0;0;1
"14080-73-11071-1-10-20210301.txt";0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;5
"14081-73-11072-1-10-20210301.txt";0;0;0;4;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;8
