"artigo";"HT";"TTST";"CST";"FISH";"HKDT";"LEVE";"BART";"SWT";"KSTST";"FTST";"WSRT";"ANOVA";"ZTST";"THSD";"UTST";"KWTST";"HYPT";"SL";"CI";"PVAL"
"14243-73-11140-1-10-20210312.txt";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"14244-73-11141-1-10-20210312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14245-73-11142-1-10-20210312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14246-73-11143-1-10-20210312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"14247-73-11144-1-10-20210312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"14248-73-11145-1-10-20210312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14249-73-11146-1-10-20210312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14250-73-11147-1-10-20210312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"14251-73-11148-1-10-20210312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14252-73-11149-1-10-20210312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14253-73-11150-1-10-20210312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14254-73-11151-1-10-20210312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14255-73-11152-1-10-20210312.txt";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"14256-73-11153-1-10-20210312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"14257-73-11154-1-10-20210312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14258-73-11155-1-10-20210312.txt";0;0;0;0;7;0;0;0;0;2;0;4;0;0;0;0;0;0;1;0
"14259-73-11156-1-10-20210312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14260-73-11157-1-10-20210312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14261-73-11158-1-10-20210312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14262-73-11159-1-10-20210312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14263-73-11160-1-10-20210312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14264-73-11161-1-10-20210312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14265-73-11162-1-10-20210312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14266-73-11163-1-10-20210312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
