"artigo";"HT";"TTST";"CST";"FISH";"HKDT";"LEVE";"BART";"SWT";"KSTST";"FTST";"WSRT";"ANOVA";"ZTST";"THSD";"UTST";"KWTST";"HYPT";"SL";"CI";"PVAL"
"19096-73-15248-1-10-20220312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"19097-73-15249-1-10-20220312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"19098-73-15250-1-10-20220312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"19099-73-15251-1-10-20220312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"19100-73-15252-1-10-20220312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"19101-73-15253-1-10-20220312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"19102-73-15254-1-10-20220312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"19103-73-15255-1-10-20220312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"19104-73-15256-1-10-20220312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"19105-73-15257-1-10-20220312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"19106-73-15258-1-10-20220312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"19107-73-15259-1-10-20220312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"19108-73-15260-1-10-20220312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"19109-73-15261-1-10-20220312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"19110-73-15262-1-10-20220312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"19111-73-15263-1-10-20220312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"19112-73-15264-1-10-20220312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"19113-73-15265-1-10-20220312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"19114-73-15266-1-10-20220312.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
