"artigo";"PR";"DIST";"COR";"VAR";"HIST";"MEAN";"MODE";"QTLE";"SD";"UN";"OUT";"CV";"SKEW";"KURT";"DVIZ";"VRBL";"EXP";"RND";"SMP";"MC";"PCA";"REG";"ano";"BW";"BPS";"OBERR";"EFF";"MTTF";"MTTR";"FLOPS";"IPS";"IOPS";"NNOPS";"TPUT";"TIME";"RPS";"PPS";"TPS";"UTIL";"AVAIL";"UPDWT";"LAT";"SPDU";"HT";"TTST";"CST";"FISH";"HKDT";"LEVE";"BART";"SWT";"KSTST";"FTST";"WSRT";"ANOVA";"ZTST";"THSD";"UTST";"KWTST";"HYPT";"SL";"CI";"PVAL"
"18969-73-15196-2-10-20220302.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;0;0;0;0;0;2005;0;1;1;2;0;0;0;0;0;0;0;5;0;0;0;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18970-73-15197-2-10-20220302.txt";0;3;0;0;5;4;0;0;3;0;0;0;0;0;1;0;20;7;2;0;0;0;2005;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18971-73-15198-2-10-20220302.txt";13;1;0;0;24;17;0;0;12;0;0;0;0;0;2;0;7;3;10;0;0;0;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18972-73-15199-2-10-20220302.txt";0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;13;0;0;0;0;0;2005;1;1;0;0;0;0;0;0;0;0;1;29;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18973-73-15200-2-10-20220302.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;5;3;0;0;0;0;2005;0;1;1;0;0;0;0;0;0;0;0;9;0;0;0;1;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18974-73-15201-2-10-20220302.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;2005;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18975-73-15202-1-10-20220302.txt";1;0;1;0;0;6;0;0;0;0;0;0;0;0;1;0;7;0;0;0;0;0;2005;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;1;0;5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18976-73-15203-2-10-20220302.txt";0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18977-73-15204-2-10-20220302.txt";0;0;0;0;0;3;1;0;0;0;0;0;0;0;2;0;8;1;0;0;0;0;2005;9;7;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18978-73-15205-2-10-20220302.txt";2;0;0;0;0;2;0;0;0;0;0;0;0;0;5;0;1;2;0;1;0;0;2005;0;3;6;0;0;0;0;0;0;0;0;16;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18979-73-15206-2-10-20220302.txt";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2005;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18980-73-15207-2-10-20220302.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;1;10;0;0;0;2005;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18981-73-15208-2-10-20220302.txt";0;0;0;0;0;2;2;0;0;0;0;0;0;0;2;0;12;0;0;0;0;0;2005;0;11;0;1;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18982-73-15209-2-10-20220302.txt";0;0;0;0;0;5;0;0;0;0;0;0;0;0;4;0;1;2;0;0;0;0;2005;0;0;0;8;0;0;0;0;0;0;0;12;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18983-73-15210-2-10-20220302.txt";0;0;0;0;0;2;0;0;2;0;0;0;0;0;4;0;1;0;0;0;0;0;2005;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18984-73-15211-2-10-20220302.txt";0;0;0;0;0;9;0;0;4;0;0;0;0;0;1;0;1;0;1;0;0;0;2005;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18985-73-15212-2-10-20220302.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;7;0;0;0;0;0;2005;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18986-73-15213-2-10-20220302.txt";0;0;0;0;0;6;0;0;2;0;0;0;0;0;2;0;8;1;0;0;0;0;2005;0;4;0;1;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18987-73-15214-2-10-20220302.txt";1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0;0;0;2005;1;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"18988-73-15215-2-10-20220302.txt";3;1;0;0;0;13;0;0;0;0;1;0;0;0;4;0;11;2;0;0;0;0;2005;0;0;0;0;0;0;0;1;0;0;0;17;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"18989-73-15216-2-10-20220302.txt";0;0;0;0;0;4;0;0;0;0;0;0;0;0;4;0;1;1;0;0;0;0;2005;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;13;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18990-73-15217-2-10-20220302.txt";0;0;0;4;0;13;0;0;4;1;0;0;0;0;3;0;1;7;0;0;0;0;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18991-73-15218-2-10-20220302.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;2005;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18992-73-15219-2-10-20220302.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0;0;0;2005;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18940-73-15166-1-10-20220224.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2006;3;0;3;0;0;0;0;0;0;0;3;2;0;0;0;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18941-73-15167-1-10-20220224.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;2006;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18942-73-15168-1-10-20220224.txt";0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;2006;0;0;12;6;0;0;0;0;0;0;0;9;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18943-73-15169-1-10-20220224.txt";0;0;0;0;0;4;0;0;0;0;0;0;0;0;3;0;24;0;3;0;0;0;2006;0;0;4;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18944-73-15170-1-10-20220224.txt";0;0;0;0;0;1;2;0;1;1;0;0;0;0;0;0;14;0;0;0;0;0;2006;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"18945-73-15171-1-10-20220224.txt";0;0;0;0;0;2;0;0;0;0;0;0;0;0;5;0;2;0;0;0;0;0;2006;1;0;0;2;0;0;0;0;0;0;0;5;0;0;0;5;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18946-73-15172-1-10-20220224.txt";0;0;0;0;0;4;0;0;3;0;0;0;0;0;1;0;5;1;0;0;0;0;2006;0;0;0;2;0;0;0;0;0;0;0;8;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18947-73-15173-1-10-20220224.txt";1;0;0;0;0;4;0;0;14;0;0;0;0;0;1;0;11;0;0;0;0;0;2006;0;0;0;2;0;0;0;0;0;0;0;7;0;0;0;12;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18948-73-15174-1-10-20220224.txt";0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;8;1;0;0;0;0;2006;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18949-73-15175-1-10-20220224.txt";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;2006;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"18950-73-15176-1-10-20220224.txt";0;0;0;0;0;5;0;0;0;0;0;0;0;0;7;0;0;3;0;0;0;0;2006;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18951-73-15177-1-10-20220224.txt";0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;0;8;0;2;0;0;0;2006;0;0;4;7;0;0;0;0;0;0;0;14;0;0;0;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18952-73-15178-1-10-20220224.txt";0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;3;4;0;0;0;0;2006;1;1;0;0;0;0;0;0;0;0;0;7;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18953-73-15179-1-10-20220224.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18954-73-15180-1-10-20220224.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2006;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18955-73-15181-1-10-20220224.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;2006;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18956-73-15182-1-10-20220224.txt";0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;10;0;0;0;0;0;2006;0;1;0;2;0;0;0;0;0;0;0;7;0;0;0;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18746-73-15065-1-10-20220203.txt";0;0;0;0;0;1;4;0;0;0;0;0;0;0;4;0;16;0;0;0;0;0;2007;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18747-73-15066-1-10-20220203.txt";1;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;9;0;0;0;0;0;2007;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;15;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18748-73-15067-1-10-20220203.txt";0;0;0;0;0;4;0;0;0;0;0;0;0;0;2;0;4;1;0;0;0;0;2007;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18749-73-15068-1-10-20220203.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;5;1;0;0;0;0;2007;1;0;0;0;0;0;0;0;0;0;2;4;0;0;0;3;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18750-73-15069-1-10-20220203.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;2007;0;0;1;11;0;0;0;0;0;0;0;25;0;0;0;2;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18751-73-15070-1-10-20220203.txt";0;0;0;0;0;4;0;0;0;0;0;0;0;0;17;0;5;0;0;0;0;0;2007;6;2;2;2;0;0;2;0;0;0;0;14;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18752-73-15071-1-10-20220203.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;2;0;0;0;0;0;2007;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;18;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18753-73-15072-1-10-20220203.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;2007;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18754-73-15073-1-10-20220203.txt";0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;3;1;0;0;0;0;2007;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18755-73-15074-1-10-20220203.txt";0;0;0;0;0;4;0;0;0;0;0;0;0;0;6;0;8;0;3;0;0;0;2007;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2
"18756-73-15075-1-10-20220203.txt";1;0;0;1;0;3;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;2007;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18757-73-15076-1-10-20220203.txt";0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;2007;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18758-73-15077-1-10-20220203.txt";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;2007;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18759-73-15078-1-10-20220203.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;14;1;2;0;0;0;2007;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18760-73-15079-1-10-20220203.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2007;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18761-73-15080-1-10-20220203.txt";0;0;0;0;0;7;0;0;0;0;0;0;0;0;2;0;5;1;0;1;0;0;2007;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18762-73-15081-1-10-20220203.txt";0;0;0;0;0;0;0;0;0;2;0;0;0;0;5;0;1;0;0;0;0;0;2007;0;0;0;3;0;0;0;0;0;0;2;14;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18763-73-15082-1-10-20220203.txt";0;0;0;1;0;2;0;0;0;0;0;0;0;0;2;0;1;11;0;0;0;0;2007;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18764-73-15083-1-10-20220203.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;9;0;0;0;0;0;2007;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;7;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18765-73-15084-1-10-20220203.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;11;0;0;0;0;0;2007;0;0;4;1;0;0;0;0;0;0;0;27;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18766-73-15085-1-10-20220203.txt";0;0;0;0;0;4;0;0;0;0;0;1;0;0;1;0;17;0;0;0;0;0;2007;0;0;0;0;0;0;0;0;0;0;3;21;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17661-73-14173-1-10-20211022.txt";0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;11;5;0;0;0;0;2008;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17662-73-14174-1-10-20211022.txt";0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;2008;0;0;2;6;0;0;0;0;0;0;0;5;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17663-73-14175-1-10-20211022.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;29;0;0;0;0;0;2008;0;2;0;6;0;0;0;0;0;0;2;18;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17664-73-14176-1-10-20211022.txt";0;0;0;0;0;6;0;0;0;0;0;0;0;0;1;0;11;0;0;0;0;0;2008;0;0;0;5;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17665-73-14177-1-10-20211022.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17666-73-14178-1-10-20211022.txt";0;0;0;0;0;5;0;0;0;0;0;0;0;0;4;0;8;0;0;0;0;0;2008;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17667-73-14179-1-10-20211022.txt";0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;2008;0;0;2;2;0;0;0;0;0;0;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17668-73-14180-1-10-20211022.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17670-73-14182-1-10-20211022.txt";0;0;0;0;0;6;0;0;0;0;0;0;1;0;0;0;9;0;0;0;0;0;2008;12;4;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17671-73-14183-1-10-20211022.txt";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;16;1;0;0;0;0;2008;0;1;0;2;0;0;0;0;0;0;0;10;0;0;0;3;1;0;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17672-73-14184-1-10-20211022.txt";0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;17;1;0;0;0;0;2008;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17673-73-14185-1-10-20211022.txt";0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;16;0;0;0;0;0;2008;0;0;0;2;0;0;0;0;0;0;0;9;0;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17674-73-14186-1-10-20211022.txt";6;0;0;0;0;11;0;0;6;0;0;0;0;0;0;0;17;7;1;0;0;0;2008;0;0;2;23;0;0;0;0;0;0;0;10;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17675-73-14187-1-10-20211022.txt";0;0;0;0;2;1;0;0;4;0;0;0;0;0;4;0;2;10;0;0;0;0;2008;0;0;3;2;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17676-73-14188-1-10-20211022.txt";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;2008;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17677-73-14189-1-10-20211022.txt";0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2008;0;0;0;2;0;0;0;1;0;0;1;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17678-73-14190-1-10-20211022.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;2;0;0;0;2008;0;2;2;1;0;0;0;0;0;0;32;0;0;0;0;4;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"17679-73-14191-1-10-20211022.txt";0;0;0;0;0;11;0;0;0;0;0;0;0;0;1;0;17;0;0;0;0;0;2008;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17680-73-14192-1-10-20211022.txt";0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;20;0;0;0;0;0;2008;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17681-73-14193-1-10-20211022.txt";0;0;0;0;0;8;0;0;1;0;0;3;0;0;2;0;0;0;0;0;0;0;2008;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17682-73-14194-1-10-20211022.txt";0;0;0;0;0;7;0;0;0;0;0;0;0;0;3;0;14;0;0;0;0;0;2008;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17683-73-14195-1-10-20211022.txt";0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;2008;0;0;0;2;0;0;0;0;0;0;0;31;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17684-73-14196-1-10-20211022.txt";0;0;0;0;0;8;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;2008;0;0;4;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17685-73-14197-1-10-20211022.txt";0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2008;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17686-73-14198-1-10-20211022.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2008;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17687-73-14199-1-10-20211022.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;15;1;0;0;0;0;2008;0;0;3;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17688-73-14200-1-10-20211022.txt";0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;1;0;1;0;0;0;2008;0;0;19;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17386-73-13958-1-10-20211004.txt";0;1;0;0;0;17;0;0;0;0;0;0;0;0;5;0;4;1;1;0;0;0;2009;0;0;0;1;0;0;0;0;0;0;1;21;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"17387-73-13959-1-10-20211004.txt";3;0;0;0;0;1;0;0;3;0;1;0;0;0;1;0;3;13;0;0;0;0;2009;0;0;0;5;0;0;0;0;0;0;0;9;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17388-73-13960-1-10-20211004.txt";0;0;0;0;0;6;0;0;0;0;0;0;0;0;2;0;17;1;0;0;0;0;2009;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;2;3;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
