"artigo";"HT";"TTST";"CST";"FISH";"HKDT";"LEVE";"BART";"SWT";"KSTST";"FTST";"WSRT";"ANOVA";"ZTST";"THSD";"UTST";"KWTST";"HYPT";"SL";"CI";"PVAL"
"14995-73-11833-1-10-20210504.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14996-73-11834-1-10-20210504.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14997-73-11835-1-10-20210504.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14998-73-11836-1-10-20210504.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14999-73-11837-1-10-20210504.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"15000-73-11838-1-10-20210504.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"15001-73-11839-1-10-20210504.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"15002-73-11840-1-10-20210504.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"15003-73-11841-1-10-20210504.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"15004-73-11842-1-10-20210504.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"15005-73-11843-1-10-20210504.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"15006-73-11844-1-10-20210504.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"15007-73-11845-1-10-20210504.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"15008-73-11846-1-10-20210504.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"15009-73-11847-1-10-20210504.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"15010-73-11848-1-10-20210504.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"15011-73-11849-1-10-20210504.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"15012-73-11850-1-10-20210504.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
