"artigo";"BW";"BPS";"OBERR";"EFF";"MTTF";"MTTR";"FLOPS";"IPS";"IOPS";"NNOPS";"TPUT";"TIME";"RPS";"PPS";"TPS";"UTIL";"AVAIL";"UPDWT";"LAT";"SPDU"
"17386-73-13958-1-10-20211004.txt";0;0;0;1;0;0;0;0;0;0;1;21;0;0;0;6;0;0;0;0
"17387-73-13959-1-10-20211004.txt";0;0;0;5;0;0;0;0;0;0;0;9;0;0;0;0;0;0;1;3
"17388-73-13960-1-10-20211004.txt";0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;2;3;0;13;0
"17389-73-13961-1-10-20211004.txt";0;0;0;1;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;1
"17390-73-13962-1-10-20211004.txt";0;0;1;1;0;0;0;0;0;0;0;6;0;0;0;2;0;0;9;0
"17391-73-13963-1-10-20211004.txt";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"17393-73-13965-1-10-20211004.txt";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"17394-73-13966-1-10-20211004.txt";0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;15;0;0;0;0
"17395-73-13967-1-10-20211004.txt";21;6;3;0;0;0;0;0;0;0;0;9;0;0;0;3;1;0;11;0
"17396-73-13968-1-10-20211004.txt";0;0;2;0;0;0;0;0;0;0;0;23;0;0;0;2;0;0;0;8
"17397-73-13969-1-10-20211004.txt";0;0;0;3;0;0;0;0;0;0;0;8;0;0;0;10;0;0;3;1
"17398-73-13970-1-10-20211004.txt";0;0;0;2;0;0;0;14;0;0;0;0;0;0;0;0;0;0;3;0
"17399-73-13971-1-10-20211004.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
"17400-73-13972-1-10-20211004.txt";0;0;2;1;0;0;0;0;0;0;0;4;0;0;0;3;0;0;0;2
"17401-73-13973-1-10-20211004.txt";1;1;0;1;0;0;0;0;0;0;14;1;0;0;0;3;0;0;10;0
"17402-73-13974-1-10-20211004.txt";0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0
"17403-73-13975-1-10-20211004.txt";0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;14
"17404-73-13976-1-10-20211004.txt";0;0;19;0;0;0;0;0;0;0;0;10;0;0;0;4;1;0;4;1
"17405-73-13977-1-10-20211004.txt";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0
"17406-73-13978-1-10-20211004.txt";0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"17407-73-13979-1-10-20211004.txt";0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0
"17408-73-13980-1-10-20211004.txt";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;12;0;0;0
